StartDate,EndDate,Duration (in seconds),Finished,ResponseId,participant_id,Personalitytest_1,Personalitytest_2,Personalitytest_3,Personalitytest_4,Personalitytest_5,Personalitytest_6,Personalitytest_7,Personalitytest_8,Personalitytest_9,Personalitytest_10,TIPIQuestions_1,TIPIQuestions_2,TIPIQuestions_3,TIPIQuestions_4,TIPIQuestions_5,TIPIQuestions_6,TIPIQuestions_7,TIPIQuestions_8,sim_other1,sim_other2,sim_other,sim_self1,sim_self2,sim_self,dissim_self1,dissim_self2,dissim_self,dissim_other1,dissim_other2,dissim_other,sim_choice_sim_first,dissim_choice_sim_first,dissim_choice_dissim_first,sim_choice_dissim_first,sim_choice,dissim_choice,similar_same,similar_diff,age,sex,race,feedback,Sam_IB1,Sam_IB4,Alex_IB4,Sam_IB3
3/1/23 9:52,3/1/23 9:58,337,1,R_2TuBNlQ4JjAMvda,519,4,4,4,3,2,4,5,4,5,4,2,1,5,3,5,3,3,6,4,4,4,5,4,4.5,4,4,4,5,4,4.5,,,5,4,4,5,5,3,21,1,5,,A pelvis,Kissing animals,A mustache,Fire
3/1/23 9:52,3/1/23 9:58,371,1,R_27mnHfqUsECPtsD,520,4,5,3,4,3,2,4,4,4,4,5,6,6,6,4,6,5,5,6,4,5,5,5,5,3,3,3,3,3,3,,,3,4,4,3,5,3,33,1,5,,I don't see any of those things,I don't see any of those things,An old woman,I don't see any of those things
3/1/23 9:52,3/1/23 10:00,483,1,R_2CVeCQWS3mIk07M,521,3,4,3,4,4,3,2,3,5,4,2,2,5,6,5,4,6,7,4,4,4,4,6,5,4,6,5,2,4,3,6,6,,,6,6,4,2,39,2,2,N/A,A rabbit,A mustache,An old woman,Fire
3/1/23 9:52,3/1/23 9:56,263,1,R_3oF7WmQ7sKXEqA4,522,2,4,4,4,2,2,4,2,2,1,3,5,6,2,5,6,5,7,6,6,6,6,5,5.5,5,6,5.5,4,5,4.5,5,6,,,5,6,6,5,21,2,5,,I don't see any of those things,An old woman,I don't see any of those things,Fire
3/1/23 9:52,3/1/23 10:01,547,1,R_1im8Tks3A57y4sr,523,2,2,1,1,2,2,2,4,4,2,5,6,1,5,5,1,6,6,6,6,6,6,6,6,5,5,5,6,6,6,6,6,,,6,6,6,4,36,2,5,,A rabbit,A mustache,Kissing animals,A mask
3/1/23 9:52,3/1/23 10:10,1072,1,R_3isB2H2mfWmf0jo,524,5,5,1,1,1,1,1,1,1,1,6,7,6,7,7,6,6,7,7,7,7,7,7,7,5,6,5.5,7,6,6.5,7,5,,,7,5,7,5,49,1,1,,A rabbit,I don't see any of those things,An old woman,A butterfly
3/1/23 9:52,3/1/23 10:00,479,1,R_2dGFh5HazwyhGnS,525,5,4,5,5,1,3,4,1,5,3,5,2,5,3,6,7,3,6,5,5,5,6,6,6,6,6,6,4,4,4,,,6,6,6,6,6,4,58,2,5,,An X-Ray,An old woman,Poodles,A butterfly
3/1/23 9:52,3/1/23 9:57,313,1,R_umRdSgO4swcwylz,526,2,3,1,3,4,1,1,3,3,1,3,7,3,7,7,1,4,5,1,1,1,1,1,1,1,1,1,4,4,4,,,1,1,1,1,2,1,45,2,5,,A rabbit,An old woman,Kissing animals,I don't see any of those things
3/1/23 9:52,3/1/23 10:01,540,1,R_2ANIDMI8FDnL0mI,527,3,4,3,2,4,3,2,4,4,3,2,5,5,5,6,5,4,3,6,6,6,5,6,5.5,4,4,4,4,3,3.5,,,3,5,5,3,5,2,33,1,5,,I don't see any of those things,Kissing animals,Poodles,I don't see any of those things
3/1/23 9:52,3/1/23 9:57,263,1,R_yrvprkpJSFAK17r,528,2,2,2,2,1,3,2,3,2,2,3,5,5,6,4,4,4,4,5,5,5,5,5,5,4,4,4,4,4,4,,,4,5,5,4,5,4,24,1,3,,A pelvis,Kissing animals,Poodles,Fire
3/1/23 9:52,3/1/23 9:59,405,1,R_2XjwyVDg3VN1NKD,529,3,2,1,2,1,2,3,1,2,2,3,5,1,3,2,2,7,6,5,6,5.5,6,6,6,5,6,5.5,5,5,5,6,5,,,6,5,7,5,35,2,5,,A rabbit,A mustache,Poodles,I don't see any of those things
3/1/23 9:52,3/1/23 10:11,1126,1,R_2rryQ4dxzhMCvyo,530,1,1,1,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,5,5,5,7,4,,,7,4,7,4,53,1,5,,I don't see any of those things,A mustache,I don't see any of those things,A wolf
3/1/23 9:52,3/1/23 10:00,454,1,R_1HoB77UJ2RRm6RR,531,5,5,5,5,3,4,5,1,5,2,1,2,2,6,7,3,7,7,7,7,7,7,7,7,5,5,5,5,5,5,,,3,7,7,3,6,6,75,2,5,That was a great survey! Thank you!,A mask,An old woman,A mustache,A butterfly
3/1/23 9:52,3/1/23 9:57,266,1,R_3peY8Bj8HVr1QR3,532,4,3,4,4,4,4,4,3,3,4,6,5,4,4,5,6,4,5,6,6,6,5,5,5,5,5,5,4,4,4,,,3,6,6,3,6,3,26,1,5,,A pelvis,Poodles,An old woman,A wolf
3/1/23 9:52,3/1/23 10:02,581,1,R_zVHnCV8AWmYXD9f,533,1,1,1,5,5,1,1,1,5,1,6,6,2,7,7,1,7,7,6,6,6,6,6,6,7,7,7,7,7,7,2,3,,,2,3,6,6,51,1,2,,I don't see any of those things,I don't see any of those things,Kissing animals,Fire
3/1/23 9:52,3/1/23 10:01,525,1,R_UArwyrhmg92KtLr,534,3,5,3,1,5,5,3,3,5,3,1,4,7,4,7,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,,,7,7,7,7,1,1,31,1,5,Thank you for the study!,A mask,Poodles,A mustache,I don't see any of those things
3/1/23 9:52,3/1/23 10:00,453,1,R_2CHc41unsTAIG6b,535,2,2,3,4,3,2,2,2,3,2,5,5,2,5,3,4,4,6,4,4,4,6,5,5.5,4,5,4.5,4,5,4.5,,,5,5,5,5,6,4,31,2,5,,A mask,A mustache,I don't see any of those things,Fire
3/1/23 9:52,3/1/23 9:59,374,1,R_1pAamYaGA6uvuE4,536,3,4,1,5,3,3,2,1,4,3,5,5,2,6,3,3,5,7,7,7,7,7,7,7,5,6,5.5,4,4,4,,,5,7,7,5,7,4,41,2,5,N/A,A mask,An old woman,Kissing animals,Fire
3/1/23 9:53,3/1/23 10:00,468,1,R_3DhczYPPP05XsSV,537,4,2,2,2,5,3,4,1,3,2,5,3,2,5,6,3,3,7,7,7,7,6,6,6,3,3,3,3,3,3,7,3,,,7,3,7,3,34,1,5,,An X-Ray,I don't see any of those things,Kissing animals,A mask
3/1/23 9:53,3/1/23 9:59,372,1,R_2qn3ocL1Lg9JEkp,538,3,5,2,5,2,4,2,2,5,4,4,1,4,5,6,7,4,7,6,6,6,6,6,6,4,5,4.5,4,5,4.5,7,5,,,7,5,6,4,46,1,5,N/A,An X-Ray,An old woman,Kissing animals,A mask
3/1/23 9:53,3/1/23 10:01,472,1,R_1pQpsFATFLpLL1o,539,2,2,3,2,2,2,3,2,2,2,2,5,5,6,5,4,2,5,5,5,5,6,6,6,4,5,4.5,4,5,4.5,6,6,,,6,6,6,4,67,1,1,,An X-Ray,An old woman,Poodles,Fire
3/1/23 9:53,3/1/23 9:58,325,1,R_1ONwsSFrhJjP68g,540,3,3,3,3,3,3,3,3,3,3,1,1,7,1,7,7,1,7,7,7,7,7,7,7,4,4,4,4,4,4,,,4,7,7,4,7,3,44,2,5,Like minded individuals  usually have more in common and can bond easier. ,A rabbit,I don't see any of those things,A mustache,A wolf
3/1/23 9:53,3/1/23 9:59,376,1,R_2whM0guVrfSEbQ8,541,1,2,2,2,2,3,2,3,2,3,2,4,5,6,6,5,2,7,6,5,5.5,6,6,6,6,5,5.5,5,6,5.5,,,5,5,5,5,6,5,35,1,5,,An X-Ray,A mustache,Poodles,Fire
3/1/23 9:53,3/1/23 10:00,458,1,R_1PZtMm4s9ae20AD,542,3,3,3,3,2,3,2,3,3,3,1,3,6,7,6,6,1,4,4,1,2.5,4,1,2.5,4,1,2.5,4,1,2.5,,,1,1,1,1,1,1,52,2,5,Thank you and be well,A pelvis,I don't see any of those things,A mustache,I don't see any of those things
3/1/23 9:53,3/1/23 10:22,1737,1,R_4OdXh9qPVujbpy9,543,2,4,4,4,2,4,3,3,4,2,2,2,5,2,5,4,4,3,4,4,4,5,5,5,4,4,4,4,4,4,,,4,5,5,4,5,4,38,1,3,,A rabbit,An old woman,I don't see any of those things,A wolf
3/1/23 9:53,3/1/23 9:59,391,1,R_1CKCkIdF7KQzr8e,544,2,5,4,3,4,4,3,2,5,4,5,1,7,2,7,5,1,5,5,6,5.5,5,6,5.5,3,3,3,3,3,3,,,4,4,4,4,5,4,38,1,5,,An X-Ray,Poodles,A mustache,Fire
3/1/23 9:53,3/1/23 10:00,449,1,R_2cBlGh6TIaCcQDc,545,1,5,3,5,4,4,2,5,4,4,6,3,5,5,6,4,3,6,6,7,6.5,7,7,7,5,3,4,2,3,2.5,,,4,7,7,4,7,2,41,1,1,,A rabbit,An old woman,Poodles,I don't see any of those things
3/1/23 9:53,3/1/23 9:58,286,1,R_3oY25WYfw1K4Ntw,546,1,1,1,1,2,2,1,3,2,2,2,4,3,7,3,2,5,6,5,5,5,5,4,4.5,4,3,3.5,4,4,4,4,3,,,4,3,5,3,40,1,5,,A rabbit,Kissing animals,Poodles,I don't see any of those things
3/1/23 9:53,3/1/23 9:58,288,1,R_Qcd21QuGFG011ap,547,2,2,1,4,3,3,1,3,4,2,5,6,2,7,4,1,4,6,2,2,2,4,3,3.5,1,1,1,1,1,1,4,2,,,4,2,1,1,50,1,5,The participants were likely AI and there was never an intent to have a chat.  Am I correct?,A rabbit,A mustache,I don't see any of those things,A mask
3/1/23 9:53,3/1/23 10:03,636,1,R_3KAyzq18w3RUB18,548,2,2,1,3,4,2,1,3,3,2,2,6,3,5,4,3,7,7,6,6,6,6,6,6,4,4,4,4,4,4,,,4,6,6,4,6,3,57,2,5,,I don't see any of those things,A mustache,I don't see any of those things,I don't see any of those things
3/1/23 9:53,3/1/23 9:58,329,1,R_3MGvW4YpnyGommz,549,4,4,4,5,4,2,3,4,5,3,3,2,6,4,6,6,4,7,5,4,4.5,5,4,4.5,4,4,4,5,4,4.5,1,1,,,1,1,1,1,40,1,5,nothing,I don't see any of those things,An old woman,I don't see any of those things,Fire
3/1/23 9:53,3/1/23 10:02,520,1,R_BVzr9RDXoWNOWVb,550,1,3,1,3,3,3,1,2,4,3,1,5,4,6,5,3,5,6,4,7,5.5,7,7,7,6,6,6,4,4,4,,,4,5,5,4,7,4,38,2,5,None.,I don't see any of those things,I don't see any of those things,An old woman,A mask
3/1/23 9:53,3/1/23 10:00,419,1,R_2PySnIcJwSS0bag,551,2,4,3,3,2,1,2,3,4,3,3,2,6,7,6,4,5,7,4,4,4,5,5,5,5,5,5,4,4,4,5,5,,,5,5,4,4,51,1,5,,A rabbit,A mustache,I don't see any of those things,A mask
3/1/23 9:53,3/1/23 10:00,401,1,R_290UPsxl9VqITxu,552,3,4,2,4,2,2,3,1,5,2,6,2,2,5,5,5,5,7,6,7,6.5,6,7,6.5,5,6,5.5,5,5,5,6,7,,,6,7,6,3,39,2,5,Thank you,An X-Ray,Poodles,I don't see any of those things,A wolf
3/1/23 9:53,3/1/23 10:03,594,1,R_1ibd6LzoTZiS6NF,553,2,4,1,3,1,4,1,1,1,4,1,1,1,5,1,1,1,4,5,5,5,5,5,5,4,4,4,4,3,3.5,2,2,,,2,2,4,4,48,2,5,,A rabbit,Kissing animals,A mustache,A mask
3/1/23 9:53,3/1/23 9:57,216,1,R_3DnC5xXwJFW4g9l,554,2,3,2,2,2,3,1,3,2,2,2,4,5,5,4,3,6,6,5,4,4.5,5,3,4,4,3,3.5,4,4,4,2,2,,,2,2,3,4,34,1,5,,A pelvis,A mustache,An old woman,Fire
3/1/23 9:53,3/1/23 9:59,339,1,R_3Gy2E63yJUxbOmf,555,4,4,4,4,2,2,4,2,5,5,5,2,2,2,6,6,5,7,5,6,5.5,6,6,6,5,5,5,5,5,5,7,6,,,7,6,7,4,63,1,5,,A mask,Poodles,I don't see any of those things,A butterfly
3/1/23 9:53,3/1/23 9:59,386,1,R_55ep1Yzs404dZ73,556,2,3,2,2,2,3,3,2,3,2,3,4,5,5,4,5,3,5,6,6,6,6,6,6,2,3,2.5,3,2,2.5,,,3,6,6,3,6,3,34,1,2,,A rabbit,I don't see any of those things,Poodles,A mask
3/1/23 9:53,3/1/23 10:32,2358,1,R_3qIMy5rod95MnfA,557,3,3,2,3,4,4,4,3,1,3,5,4,1,4,3,2,6,3,6,6,6,6,6,6,4,3,3.5,4,4,4,7,4,,,7,4,6,3,30,1,3,,I don't see any of those things,Kissing animals,A mustache,A wolf
3/1/23 9:53,3/1/23 9:58,311,1,R_27gr00IR3pWIHRn,558,3,3,3,3,3,3,3,3,3,3,2,2,6,6,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,5,5,5,5,5,5,49,1,5,none,A rabbit,I don't see any of those things,Kissing animals,I don't see any of those things
3/1/23 9:53,3/1/23 9:58,295,1,R_1eWDOoWapdnDvkV,559,2,3,2,1,2,1,2,3,2,2,2,4,6,3,3,5,2,7,5,5,5,5,6,5.5,3,4,3.5,4,4,4,5,4,,,5,4,5,3,39,1,5,,A mask,I don't see any of those things,An old woman,A mask
3/1/23 9:53,3/1/23 10:04,648,1,R_2VsdHXJgUayn8oz,560,4,2,1,3,2,2,1,2,2,2,1,3,3,7,7,5,5,7,5,5,5,6,6,6,6,6,6,5,4,4.5,,,4,6,6,4,7,4,44,2,5,Nothing at this time.,A rabbit,I don't see any of those things,A mustache,A wolf
3/1/23 9:53,3/1/23 10:06,782,1,R_3PYKx05gz6nJo7h,561,2,3,3,2,2,2,3,3,3,3,3,3,5,4,5,5,3,3,5,5,5,5,5,5,4,5,4.5,3,3,3,,,4,5,5,4,5,4,29,1,5,,A mask,An old woman,I don't see any of those things,Fire
3/1/23 9:53,3/1/23 10:00,409,1,R_2rJieQ7FTaJMHaS,562,2,4,3,2,4,4,2,3,3,4,6,3,6,7,6,2,2,2,5,5,5,4,4,4,3,3,3,4,4,4,4,3,,,4,3,4,2,35,1,5,,A rabbit,An old woman,Kissing animals,A mask
3/1/23 9:53,3/1/23 10:00,388,1,R_3nGieAiBSBCxfl8,563,5,5,3,4,5,2,4,5,3,4,6,4,6,5,4,5,7,7,5,4,4.5,4,5,4.5,5,7,6,7,6,6.5,,,5,6,6,5,4,6,27,1,1,,I don't see any of those things,A mustache,An old woman,A butterfly
3/1/23 9:53,3/1/23 10:01,455,1,R_BLHozWR5JTDBHUt,564,3,3,2,4,3,2,1,2,5,3,5,5,3,7,7,2,5,6,6,5,5.5,6,7,6.5,6,6,6,5,5,5,6,5,,,6,5,6,5,28,1,2,"Great survey, more of these would be great, thanks.",A mask,A mustache,An old woman,A mask
3/1/23 9:53,3/1/23 10:04,663,1,R_3iyhqurtlWlE9hn,565,5,3,5,4,4,4,4,5,4,4,2,2,5,4,5,4,5,5,6,6,6,6,6,6,5,5,5,5,5,5,6,5,,,6,5,5,4,38,2,5,Have a great day!!,A rabbit,An old woman,Kissing animals,Fire
3/1/23 9:53,3/1/23 10:00,384,1,R_3m1C3xFTw8G8R9M,566,3,4,2,3,2,5,4,4,3,1,7,1,5,7,2,2,7,6,7,2,4.5,7,7,7,2,4,3,3,4,3.5,7,3,,,7,3,7,2,24,1,5,,A mask,Poodles,Kissing animals,I don't see any of those things
3/1/23 9:53,3/1/23 10:01,432,1,R_2V2rq5cb3UNQDuM,567,2,1,1,1,3,4,1,1,1,4,3,2,2,1,5,1,5,7,3,4,3.5,5,5,5,5,5,5,2,4,3,,,5,5,5,5,5,4,28,2,5,,A mask,An old woman,A mustache,A wolf
3/1/23 9:53,3/1/23 9:58,275,1,R_2CwhxSu9dUFH5jO,568,2,2,2,2,2,2,2,2,3,3,2,5,3,5,3,2,5,6,4,4,4,4,4,4,4,4,4,4,4,4,3,3,,,3,3,5,3,42,2,5,,An X-Ray,An old woman,A mustache,I don't see any of those things
3/1/23 9:53,3/1/23 9:59,317,1,R_3mk7Yw7366qgpVK,569,2,4,2,5,3,4,2,1,5,4,5,2,1,6,5,1,5,7,4,2,3,5,3,4,4,3,3.5,3,3,3,3,2,,,3,2,4,2,23,2,5,,A rabbit,I don't see any of those things,A mustache,I don't see any of those things
3/1/23 9:53,3/1/23 10:06,768,1,R_22u0gquv4Om4MxT,570,3,4,2,3,2,4,1,3,4,4,1,2,4,6,4,5,7,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,4,4,4,3,29,2,5,,A mask,An old woman,Kissing animals,Fire
3/1/23 9:53,3/1/23 9:57,203,1,R_25dkCMBzXxf3WeZ,571,2,5,4,5,5,5,5,4,4,3,6,5,6,4,4,3,5,5,5,5,5,4,5,4.5,5,4,4.5,4,5,4.5,4,2,,,4,2,5,3,21,1,5,,I don't see any of those things,I don't see any of those things,Kissing animals,I don't see any of those things
3/1/23 9:53,3/1/23 9:59,301,1,R_1q97FYqwHI2L8VI,572,1,3,1,3,1,1,1,1,5,1,2,4,6,6,5,4,2,7,4,5,4.5,5,4,4.5,5,4,4.5,4,4,4,,,4,4,4,4,5,3,41,2,5,No.,A pelvis,Kissing animals,Poodles,A wolf
3/1/23 9:54,3/1/23 10:01,450,1,R_3F282B2UP5BVvKR,573,3,2,4,1,2,2,2,4,3,2,3,5,5,4,5,5,3,5,6,6,6,6,6,6,4,4,4,4,4,4,6,4,,,6,4,6,4,53,2,5,,A rabbit,Poodles,Kissing animals,A mask
3/1/23 9:54,3/1/23 10:06,762,1,R_1guTfzbDzOWAATY,574,3,3,1,3,3,3,1,2,4,3,5,3,3,4,4,2,6,6,6,6,6,6,6,6,5,5,5,5,5,5,6,5,,,6,5,6,5,56,2,5,,A mask,I don't see any of those things,Kissing animals,A wolf
3/1/23 9:54,3/1/23 10:04,633,1,R_plvu0zNTlFBzoyd,575,3,3,3,4,3,4,2,2,4,4,6,2,2,7,2,2,6,5,6,6,6,6,6,6,4,4,4,4,4,4,,,4,6,6,4,4,3,59,2,5,no,An X-Ray,I don't see any of those things,An old woman,Fire
3/1/23 9:54,3/1/23 9:59,307,1,R_2yjiHU1pveGuLUH,576,2,4,3,3,2,4,1,3,4,4,5,3,5,6,5,2,5,6,6,6,6,6,6,6,6,6,6,4,4,4,,,5,5,5,5,6,5,49,1,5,,A mask,I don't see any of those things,An old woman,A mask
3/1/23 9:54,3/1/23 10:04,638,1,R_3GoYl4mZjbUZY8l,577,2,1,2,1,4,2,1,1,1,2,2,7,1,7,1,1,4,7,1,2,1.5,4,3,3.5,2,1,1.5,2,1,1.5,4,1,,,4,1,3,1,35,1,5,,An X-Ray,Kissing animals,Poodles,Fire
3/1/23 9:54,3/1/23 10:14,1190,1,R_3gLynlSGDbA7xxw,578,5,5,3,3,1,1,3,5,5,1,1,4,4,1,3,5,5,4,4,4,4,4,4,4,6,6,6,6,6,6,,,6,4,4,6,4,6,33,2,5,,I don't see any of those things,An old woman,Poodles,Fire
3/1/23 9:54,3/1/23 10:00,378,1,R_2c0VlqT3LOztkZz,579,2,4,2,3,3,2,2,3,4,2,6,1,7,6,5,5,3,6,5,6,5.5,6,6,6,4,3,3.5,2,4,3,6,4,,,6,4,6,3,52,1,5,n/a,I don't see any of those things,Kissing animals,I don't see any of those things,A wolf
3/1/23 9:54,3/1/23 10:02,513,1,R_87beF1N8YhYsYIF,580,4,2,5,4,2,2,4,2,4,1,5,3,5,1,5,6,6,7,6,6,6,7,6,6.5,5,6,5.5,4,4,4,4,6,,,4,6,6,3,71,2,5,,I don't see any of those things,An old woman,Poodles,A mask
3/1/23 9:54,3/1/23 10:00,359,1,R_9vr6lsNR4CONGiB,581,2,3,2,3,2,2,3,3,3,3,3,4,6,6,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,4,4,4,2,23,1,1,,A rabbit,Kissing animals,Poodles,A wolf
3/1/23 9:54,3/1/23 10:01,425,1,R_0PsY4YnFFvZMIHT,582,2,4,2,3,1,3,2,3,4,3,1,1,5,4,5,5,3,7,6,6,6,6,6,6,5,6,5.5,6,5,5.5,,,5,6,6,5,6,5,66,2,5,no,A rabbit,I don't see any of those things,Poodles,A mask
3/1/23 9:54,3/1/23 10:05,668,1,R_1d66KAEq75qxFI6,583,3,5,3,1,1,3,3,3,4,1,1,4,5,4,6,6,3,6,4,4,4,5,5,5,4,5,4.5,4,4,4,6,6,,,6,6,5,4,54,2,5,No,I don't see any of those things,A mustache,Poodles,I don't see any of those things
3/1/23 9:54,3/1/23 9:58,258,1,R_tQK09T6sgWt9Wyl,584,2,2,2,3,2,2,1,2,2,2,2,4,1,5,3,2,5,6,5,5,5,6,5,5.5,3,2,2.5,2,2,2,,,2,6,6,2,6,2,38,1,5,,A pelvis,I don't see any of those things,Poodles,A mask
3/1/23 9:54,3/1/23 9:59,312,1,R_3nNtcWYxnJqltXM,585,5,3,5,4,1,2,5,1,4,2,5,2,3,2,3,7,5,1,5,5,5,5,5,5,4,4,4,4,4,4,,,2,2,2,2,6,3,42,2,5,,A pelvis,Poodles,Kissing animals,A wolf
3/1/23 9:54,3/1/23 10:00,380,1,R_1JR6eX5iuvgFDtF,586,3,3,3,3,4,3,2,3,3,3,3,3,5,3,5,6,3,3,4,4,4,4,4,4,4,4,4,5,5,5,,,4,4,4,4,4,4,27,2,6,,A rabbit,Kissing animals,A mustache,I don't see any of those things
3/1/23 9:54,3/1/23 9:59,278,1,R_1k2qGKs0gONEwg9,587,2,1,1,3,3,3,3,1,4,2,2,5,3,3,5,3,4,6,4,4,4,5,5,5,5,5,5,4,5,4.5,4,3,,,4,3,4,3,31,1,6,,I don't see any of those things,Kissing animals,Poodles,A mask
3/1/23 9:54,3/1/23 10:02,450,1,R_pFzRvsLpWejInW9,588,3,2,3,4,5,2,1,3,3,2,2,3,2,7,4,3,2,6,4,3,3.5,5,2,3.5,3,1,2,3,2,2.5,4,1,,,4,1,4,1,43,2,5,,A pelvis,Kissing animals,I don't see any of those things,Fire
3/1/23 9:54,3/1/23 9:59,302,1,R_1melfihiIXaz9Od,589,2,3,2,2,2,2,2,3,3,2,3,3,5,4,5,4,5,6,6,6,6,6,6,6,4,4,4,4,4,4,6,4,,,6,4,6,4,33,2,3,,A pelvis,I don't see any of those things,Poodles,A mask
3/1/23 9:54,3/1/23 10:07,770,1,R_UMDsgL75UayXn2x,590,3,3,4,4,2,2,2,4,3,3,2,3,6,5,6,3,3,7,5,5,5,5,5,5,4,5,4.5,4,4,4,5,5,,,5,5,5,4,64,2,5,,A mask,An old woman,I don't see any of those things,Fire
3/1/23 9:54,3/1/23 9:58,246,1,R_1N9XbqY10W8yMVu,591,4,5,5,4,2,1,4,2,4,5,5,3,6,2,7,6,5,7,6,7,6.5,5,7,6,5,4,4.5,4,3,3.5,6,5,,,6,5,7,4,29,1,5,,A mask,I don't see any of those things,Kissing animals,A mask
3/1/23 9:54,3/1/23 10:02,481,1,R_3MzjF3Xjxc1qfkj,592,1,3,2,4,2,5,3,2,4,4,2,3,5,4,5,4,4,3,5,4,4.5,5,6,5.5,4,3,3.5,3,3,3,,,2,6,6,2,7,3,22,1,5,"For the inkblot tests I chose what option I thought most resembled what I saw. I also found myself rooting for the koala participant to match mine, feeling sad when they didn't and happy when they did. I didn't really care too much about how the rabbit matched, even when we did match I just thought ""Oh that's interesting""",An X-Ray,An old woman,I don't see any of those things,A mask
3/1/23 9:54,3/1/23 10:02,462,1,R_3pb9cUCyA1uJ4UX,593,2,3,4,5,1,4,3,3,4,2,5,2,6,3,6,6,5,6,4,3,3.5,4,3,3.5,4,3,3.5,4,3,3.5,2,2,,,2,2,4,3,21,2,5,,A mask,An old woman,Poodles,Fire
3/1/23 9:54,3/1/23 10:01,389,1,R_2t0hXFGa2RzygFu,594,5,5,5,5,1,1,1,1,5,5,3,5,6,6,6,7,7,7,4,7,5.5,4,7,5.5,5,7,6,5,7,6,6,6,,,6,6,6,6,24,1,5,no,I don't see any of those things,Poodles,I don't see any of those things,I don't see any of those things
3/1/23 9:54,3/1/23 10:02,469,1,R_8Cj1XSyMmXpB6AF,595,3,3,3,3,2,3,3,3,3,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,4,4,4,4,48,1,5,No thanks. ,An X-Ray,Kissing animals,Poodles,I don't see any of those things
3/1/23 9:54,3/1/23 10:02,478,1,R_ALOYIdHbkrco2ul,596,3,3,2,3,2,2,2,2,3,2,2,2,4,4,5,4,5,6,5,5,5,6,6,6,4,6,5,4,5,4.5,6,5,,,6,5,6,4,47,1,5,,An X-Ray,A mustache,An old woman,A mask
3/1/23 9:54,3/1/23 10:10,937,1,R_OduzkZ2Z356Slk5,597,1,3,2,4,4,3,2,3,4,3,6,3,5,7,6,1,7,5,5,5,5,5,5,5,4,4,4,4,4,4,,,6,5,5,6,5,3,25,2,1,,I don't see any of those things,An old woman,I don't see any of those things,A wolf
3/1/23 9:54,3/1/23 10:16,1316,1,R_cSZlv27Z8Y4Bhpn,598,5,4,4,4,4,2,4,4,4,1,2,2,5,4,6,5,4,6,6,6,6,5,6,5.5,3,3,3,4,3,3.5,,,2,6,6,2,6,2,33,1,2,,A rabbit,Poodles,I don't see any of those things,A wolf
3/1/23 9:54,3/1/23 10:02,432,1,R_3ncTzwHLjiKckqn,599,2,4,2,5,2,4,1,2,5,3,6,5,3,4,5,2,5,7,5,5,5,5,5,5,4,4,4,4,4,4,,,4,5,5,4,4,4,30,2,5,,A pelvis,A mustache,Kissing animals,I don't see any of those things
3/1/23 9:54,3/1/23 10:00,340,1,R_2ci9UUy1pQyyJGs,600,2,3,2,3,2,4,2,3,3,3,4,2,4,2,4,4,4,6,6,5,5.5,5,5,5,4,4,4,4,4,4,,,6,6,6,6,6,5,36,1,5,,I don't see any of those things,An old woman,Poodles,A wolf
3/1/23 9:54,3/1/23 10:00,340,1,R_1LpToF3JDrIlv4O,601,2,3,2,4,2,4,2,4,5,4,3,2,5,5,6,5,2,6,5,5,5,5,5,5,6,6,6,6,6,6,4,5,,,4,5,6,3,33,1,5,,An X-Ray,Kissing animals,A mustache,A wolf
3/1/23 9:54,3/1/23 10:00,359,1,R_2WCmVTMKuSUtaTM,602,3,2,5,2,3,3,4,4,3,2,2,4,5,5,5,6,5,6,4,5,4.5,6,6,6,4,5,4.5,4,4,4,6,5,,,6,5,6,3,53,2,5,,A mask,A mustache,An old woman,A mask
3/1/23 9:55,3/1/23 10:08,820,1,R_Dpgnf48bnvb3G7L,603,2,2,2,2,2,3,3,2,2,2,3,5,5,5,4,3,4,7,4,4,4,4,3,3.5,4,3,3.5,3,3,3,,,4,4,4,4,4,4,66,2,5,,An X-Ray,An old woman,Kissing animals,Fire
3/1/23 9:55,3/1/23 10:02,463,1,R_0w8gxpalmfbNWhP,604,1,2,2,2,2,2,1,3,3,2,2,3,5,6,4,2,2,6,4,3,3.5,4,3,3.5,4,3,3.5,4,4,4,,,4,4,4,4,4,4,45,2,5,No,An X-Ray,Kissing animals,Poodles,A wolf
3/1/23 9:55,3/1/23 10:00,342,1,R_3qWlQEKFi9c5fC9,605,1,4,1,4,2,3,1,2,4,2,2,3,3,6,6,2,5,7,6,6,6,6,6,6,6,6,6,5,5,5,,,5,6,6,5,6,3,36,2,5,,An X-Ray,A mustache,I don't see any of those things,A mask
3/1/23 9:55,3/1/23 10:05,605,1,R_2sZIsy86ro1lBzu,606,2,4,2,2,4,2,2,3,3,2,4,5,2,6,5,2,5,3,5,5,5,5,5,5,2,2,2,2,2,2,5,2,,,5,2,4,2,31,1,5,,I don't see any of those things,Poodles,An old woman,I don't see any of those things
